X,Y,Z
0.7853940261175532,0.2814960095338837,0.37811684077181196
0.7873041263250078,0.28759200069083407,0.38168595812354894
0.7900138465968107,0.29404490878604234,0.38567447241385544
0.7892669850208549,0.299258559899099,0.38799868285043454
0.7969520486254197,0.3077522765009303,0.39450862089331346
0.8062342092683216,0.3170173885238131,0.401884880466204
0.8128886815354961,0.32539845773412235,0.4080243555836604
0.8102291980493971,0.3301170140348437,0.4095209924859452
0.8117221681053151,0.33655746385103186,0.4131311433956291
0.8231574983513477,0.347252809264631,0.42186643513179706
0.8245051831911344,0.3538256607122782,0.42549696276281995
0.8291063085219303,0.3618796265727026,0.43084806177439633
0.8352765310395006,0.37074022206320045,0.43707416719005165
0.8347815146617531,0.37672796491135746,0.43985444083267866
0.8383340583439772,0.38460977425897963,0.4448004358972136
0.8442579567780943,0.3936964277960113,0.45106186141932897
0.8484619958834068,0.4021045918797401,0.4564648951016996
0.8574410419083889,0.41292450681386067,0.4645096808912619
0.8622666359690248,0.42189976256362804,0.47038053858248646
0.8621805017395474,0.428559190588892,0.4736147803531819
0.8740464095205656,0.441303754275238,0.4834851467515685
0.8801831251979655,0.45135077893375297,0.4902819011763363
0.8790673014212024,0.4577735425073375,0.4930852345916304
0.885020913591654,0.46797286938689836,0.4999005390108772
0.8885044120382706,0.47699983662896356,0.5053861028730738
0.8934685437698384,0.4869496068077977,0.5117764885613778
0.9014552629278663,0.49871369635726726,0.5199799604359958
0.908535021441889,0.5101630521042184,0.5277518483663584
0.9123930556379979,0.5199587733876048,0.5337283990438602
0.916924507652348,0.530274855983632,0.5401657609699551
0.924422163102337,0.5424761993083024,0.5484336928192929
0.9317866425968679,0.5547962341741162,0.5567189934611828
0.9443436642619418,0.5704518205675884,0.5682261027387034
0.9415672434918325,0.5770037881214514,0.5705846390706532
0.9508092955763175,0.5910538329367595,0.58029143007452
0.9568913290515447,0.603353310709928,0.5881743024208873
0.9628422802873027,0.6157580883468814,0.5960686272864464
0.9723784562181526,0.630678256072883,0.6062914354684404
0.9810061171422799,0.6452599024019902,0.616070537249506
0.9857900067610353,0.6575243892922371,0.6235391114784054
0.9977721321078807,0.6748364600525321,0.6356813809803393
1.0000767622825333,0.6858301566181517,0.6417692228165016
1.0066254599966418,0.6999140332032003,0.6506685494017501
1.0079712305784878,0.7105539374457567,0.6562898049966776
0.0014355844383838528,0.0010259576429311314,0.0009415458646082695
1.0403483402836402,0.753723326958844,0.6873321811826446
1.0383895099705052,0.7626191662787346,0.6910884668829379
1.0476607761222674,0.7799470859654525,0.7024091116080465
1.0560335924411164,0.7968985193358303,0.7132705409482868
1.0656146004459033,0.8150628144144643,0.7250954576784813
1.0749893899764849,0.833386600148214,0.7369353720081632
1.0827747362612175,0.8507826602427822,0.7478347639522859
1.0986117453860178,0.8748843769197767,0.7644807832486621
1.1045960520331712,0.891506469563174,0.7744501983029531
1.1151544472413537,0.9121373694455079,0.7877818467087073
1.1281766581721029,0.9351841052449044,0.80305014065069
1.13891491431266,0.9567479884534513,0.8168936253736093
1.1494052744253742,0.9784939580595461,0.8307504198343229
1.164287341836415,1.004424167005503,0.8479995434811168
1.1762254427593595,1.0282857152498923,0.8633351041363554
1.1891958929968562,1.0535084812358335,0.8796529915778185
1.2051243972266676,1.0818672271130305,0.8984113337409688
1.2187743727210896,1.1087146807293786,0.9157326021273781
1.2308236851681609,1.1346046820033027,0.9320953606287217
1.2444865199830768,1.162491814978464,0.9499296119476331
1.2609912962962966,1.1936098901637522,0.970215289009548
1.2790129911502217,1.226807475904086,0.991983237441862
1.2941325258622587,1.257861337637096,1.011813660938125
1.3138535662854396,1.294064288842627,1.035573011931888
1.328200265656116,1.3256550622660923,1.0554298703348104
1.3489127649546961,1.3643098996292085,1.0806930516632953
1.371588035312071,1.4057887431167528,1.1079394330212942
1.3883205650094264,1.4419800687969817,1.130778759958824
1.404021835200921,1.4778260624682305,1.1531334923176793
1.439531032385394,1.535529618867068,1.192250357997904
1.4560009775243152,1.5739655101258998,1.2161083334311464
1.481979574652408,1.6236100965122158,1.2483634819528775
1.5102557510665935,1.676897601833164,1.2831052214989307
1.5338313702852449,1.7260829706428715,1.3144003387848358
1.5653986564966997,1.7854572577815366,1.3531292051428367
1.6007731976283637,1.8505812758147373,1.3958380852709098
1.6325136092551482,1.9129491013752369,1.4360856178485304
1.6673937927963407,1.980470626968163,1.4798171193126488
1.7053135331050935,2.05321516465112,1.5270358655611695
1.7489218175704604,2.134607419177721,1.5802291183854567
1.7975023959903447,2.2240928675796816,1.6389062357535822
1.8579261273702916,2.3305969565354023,1.7095394346252586
1.8601633102065462,2.3657325063258634,1.7274269944210592
1.8466097867112252,2.381152141371348,1.730830081050842
1.8282066824502556,2.390327856004712,1.729692289864077
1.8103012636798586,2.400087327725987,1.7289925846807297
1.7949493241224599,2.413222537729509,1.730726945652224
1.7759298646810924,2.421397727200228,1.7289107032688165
1.758929012815661,2.4322662185333956,1.7290307485183036
1.7403691749248933,2.440929321506835,1.7275940195002768
1.7227850613797266,2.450900818552421,1.7270964293470645
1.7041751487873742,2.4593523019994747,1.7255407667015825
1.687011707791555,2.469840183208917,1.7254247133323892
1.6693172831721454,2.4795197525301034,1.7247504397280597
1.6520644882222772,2.4898240519702393,1.7245171631511824
1.6361875975867388,2.5022124945099034,1.7257252829690684
1.6174212413847233,2.510160837821068,1.723875408678847
1.6004960579539391,2.5209236361624834,1.7239668551256875
1.582598158466153,2.5301326130019355,1.7229999167169971
1.564212150551724,2.5385063921553126,1.7214747118523361
1.546701661047991,2.548256665795756,1.7208913313233216
1.529593115599133,2.5586579491256245,1.7207496730706835
1.5141904076842294,2.571958051920381,1.7225492364522497
1.4965245467880004,2.5814484268440774,1.7217910683797049
1.4762417031465627,2.586331830252779,1.7179765679120262
1.4589497244149787,2.596373013680705,1.7176024760236497
1.4420276611061997,2.6070843758710636,1.7176696928595365
1.4246324710497835,2.616952371704686,1.7171792273185733
1.408825793147135,2.6297869991514586,1.718627290063621
1.3905062912600736,2.637955684244282,1.7170220143362058
1.3717610395855795,2.645254339282089,1.7148604960657605
1.3533938653041346,2.653218933270755,1.7131407077665364
1.3385002366881942,2.6680570801934933,1.7158490818568901
1.3200369361425306,2.6758445292488506,1.714013149977024
1.3015494593734651,2.683530442360275,1.7121201072953103
1.283785214905083,2.6926808901292407,1.7111654034600254
1.267450003697685,2.7048826502090058,1.712141896928862
1.2481270005639107,2.7107081220560887,1.709082315032571
1.232738337898224,2.7251199188506137,1.711430484046253
1.2137098862767184,2.7315418438712897,1.7087530557773727
1.1957135614354557,2.7402437714903867,1.7075077423840865
1.1787029301813696,2.7512481539746165,1.7076913307727364
1.1606105400771471,2.759771753701964,1.7063293132610304
1.1431419818188833,2.7698086566288707,1.7058991012154554
1.1249611100438563,2.7781500310155725,1.704420791505959
1.1070631277556617,2.7872054554288783,1.7033786453033541
1.0900641700253295,2.7986027886140326,1.703758202030483
1.071434059865043,2.80586021798953,1.701611726252985
1.0555239149677365,2.8203542843347638,1.7038406291667714
1.035596238064541,2.8241630685004155,1.6996086356882685
1.0180420875585603,2.834411054090866,1.6992555872394148
1.000421438317261,2.844576567890347,1.6988418136630121
0.9827348273826935,2.8546590992526397,1.6983672292435463
0.9652611085811863,2.865484344190405,1.698321426978124
0.9458010617044321,2.870431053124723,1.6947896560842486
0.9282142984308819,2.881081483861108,1.694623675303737
0.9102908522110946,2.890818678663347,1.693907547396894
0.8915338745197025,2.897966465634668,1.69166857342006
0.8745062900368588,2.9108730485592225,1.6927783318797063
0.8558976616550014,2.9186773197931286,1.6909061735778073
0.8358060351757051,2.9213425208112573,1.686064097793881
0.814800123402748,2.9205188351347044,1.679234065828647
0.7911089183782265,2.9094272577856035,1.6665550976980912
0.770309972731615,2.9083142838893923,1.6596467452898684
0.7524266356307224,2.918096864901376,1.6589651107612098
0.7338343936770519,2.925245300865808,1.656776855284038
0.7168686096956812,2.9391134260442375,1.6583763126314626
0.698970805441914,2.9494997574687174,1.6579858606493318
0.6798135796362892,2.9546712245663183,1.6546567838393371
0.6623662197172797,2.9674534471365095,1.6555772229957626
0.6433219122796671,2.973291864023461,1.6526092459380692
0.6255180453163572,2.985053096529975,1.652920714141855
0.6070914541338899,2.9941499312373634,1.6517371159020515
0.588430917766426,3.0022946959571657,1.650015789094117
0.5700448693694082,3.0120780341196847,1.6491807212487601
0.5512677804792327,3.0200412533429875,1.6473348468589595
0.5333549989792224,3.0331215243367113,1.6482588214407607
0.5147358425160862,3.0426466328163877,1.6472259997857042
0.49519422882350694,3.046855959541637,1.6433082359390552
0.4771435435937832,3.0605589349697118,1.6444949080497315
0.4577911488053643,3.0663196105894146,1.6413946082247497
0.4387869687595871,3.0746056703478075,1.6396373249561702
0.4207978302141684,3.0906896563520547,1.642008619510223
0.4011702392384451,3.095288101629242,1.6382550715325788
0.38239496907407133,3.106816888549226,1.6381555296761587
0.3630042670467619,3.113857521978852,1.635670203751113
0.3435678167277316,3.1208001649420796,1.6331229030103802
0.32372024610362304,3.1241121728648023,1.6286721859904538
0.3016391813597492,3.104327840983738,1.6122296853180882
0.27944797285136525,3.079950280364442,1.5935045459540396
0.25618513706786716,3.038556108185462,1.5661198563574912
0.23313834715514514,2.9925114903083596,1.5365243108582434
0.21147279822015208,2.9569097320718587,1.5124643959521566
0.18948141710882704,2.9086653665820266,1.482114709573328
0.16855187547992778,2.867331386808068,1.4554733605130388
0.14794300410994743,2.8213471325087887,1.4266532490898647
0.1276985766128773,2.7698110248062697,1.3952263360301338
0.10827568078637784,2.7216444309716805,1.3657005538521845
0.08993707240077731,2.686697591211453,1.342979174885628
0.07187179623915285,2.6444301981442706,1.3167571265061084
0.054327402941374725,2.6002009122101795,1.2897338581851072
0.03754790548498299,2.5683531908241433,1.2690068805019108
0.021305849639419616,2.549819412580728,1.2549631160055494
0.005360729177512846,2.5500220178307598,1.2501839216132433
-0.010580743554020389,2.5546285214601627,1.2475620834731667
-0.02658350632732076,2.5618501729586196,1.246201924487149
-0.042697493421226085,2.571691930000145,1.2460905946913232
-0.059095925715877407,2.589561308531702,1.2498227295910491
-0.07545884465791075,2.5992547942752333,1.249562642626752
-0.0923648104443644,2.621490567250819,1.2552773756730047
-0.10922658693398812,2.6364450291883212,1.2574405470809817
-0.12590904207742848,2.644105212226568,1.2560871510355673
-0.14256854396310148,2.649876562735729,1.253815965829561
-0.15960429288484668,2.6609817171318024,1.2540412095159097
-0.17669807660558123,2.6711017000092765,1.253766337048084
-0.19363635921609412,2.677522562116553,1.2517278735358421
-0.2108481534876363,2.686569494284458,1.2508915079112712
-0.22800037568413845,2.6937215943611155,1.2491456191073225
-0.2453874748734015,2.702595848034865,1.248171072131382
0.0,0.0,0.0
-0.3613496019703517,3.5048769416459353,1.6055060799985907
-0.38345502720419367,3.5099983969538364,1.6012505176214054
-0.4063346748976038,3.521340879197303,1.5998040267976956
-0.42911427721188367,3.5307555924353604,1.5974442689645805
-0.45210642997212314,3.540957917519722,1.5954051126683289
-0.4752058245263244,3.5510416548406623,1.5932750828140612
-0.498411534585921,3.561005357120978,1.5910537541818488
-0.52172271015291,3.5708482288879866,1.588740997347787
-0.5451384988236281,3.5805694787547333,1.5863366856244394
-0.569231613444221,3.593789483933099,1.5854382100466222
-0.5930250104934065,3.604168841252693,1.5832405925015303
-0.6167768176299873,3.6135175959290944,1.5805510948627115
-0.6406295994991049,3.6227405883891635,1.5777691283058906
-0.6650790586351165,3.6345507969789757,1.5760713637405532
-0.6894896605629923,3.6453271101475,1.573879270800574
-0.7133139975564,3.6523560495912286,1.570031752940234
-0.739216778850242,3.669199937463378,1.5703539399306985
-0.7625005543828838,3.6723524851226514,1.5647738442914108
-0.7883241373351755,3.6871196734896303,1.5641034666716152
-0.8133257919931487,3.6972338975842494,1.5614063691424833
-0.8382385521104185,3.706309902282693,1.5582281350040361
-0.864511899855195,3.7206613236352837,1.5572165841055317
-0.8907381623712904,3.7339687833129194,1.5557082935401494
-0.915135498116302,3.739023737470655,1.5507189630194411
-0.9423009107354099,3.7547487130848047,1.5501070064697882
-0.9682640241441782,3.7649249421501008,1.5471461104917423
-0.9950574873299702,3.777654998382676,1.5451815766970027
-1.0152177937746643,3.765075198951431,1.532854219080078
-1.0285359746784344,3.728139235496527,1.5106949187031118
-1.0439385501702856,3.700100803590926,1.4922543163090485
-1.0579685876579705,3.6683916889855057,1.4724363979982393
-1.0710891250949794,3.634815000775375,1.4519823374695358
-1.0843451898761935,3.6029579456063496,1.432328780580803
-1.100516484745782,3.581759973734513,1.4170022207297441
0.7005929013415761,3.5687739223980466,-1.374615662770379
0.6834710680069966,3.590899000066588,-1.390767644095632
0.6559170555229434,3.557810702044635,-1.38550798852262
0.285122350523188,1.5983270146020514,-0.6258246141385281
0.2732549464352406,1.5848344327681674,-0.6239043494122201
0.2638362638380789,1.5850669974089837,-0.6273580491738692
0.2554410491562471,1.5916788875793602,-0.6333502814844116
0.247102643337064,1.5991571397438626,-0.6397164794643599
0.23907791306874904,1.6093393920266013,-0.6472013878251099
0.2310556708547986,1.620387016749352,-0.6550791201067347
0.2221405781309288,1.625865015002562,-0.6607402708235396
0.21435300430970472,1.6404780134160923,-0.6701566857514449
0.20638248326961406,1.6550333443492655,-0.6796118933982047
0.19790186455519831,1.6667729856163316,-0.6879673952853798
0.1891679946283097,1.6775341202702525,-0.695967736275515
0.18147281036267104,1.6992569165688662,-0.708585972117152
0.17295170161537377,1.7154030016988702,-0.7189606141399723
0.16466183174597326,1.736073481762777,-0.7313114724364742
0.156683816112683,1.7630982341353016,-0.7464424098452076
0.147913339156598,1.7845410707643898,-0.759315491013619
0.13957834829451066,1.8150801570835542,-0.7761721912144547
0.0,0.0,-0.0
0.3260441703367629,5.022866920386271,-2.169301440725538
0.29640996060294045,5.031531433712413,-2.1837769808488647
0.2646473114467929,5.002478759455144,-2.1818493351461834
0.2335824496237784,4.981519392077378,-2.183355775815746
0.20258133155774605,4.9567532418474745,-2.183107631466027
0.17177513286948543,4.930017109614109,-2.1818939430644124
0.14169809789513632,4.9186714914206195,-2.1874231126136503
0.11132102186336024,4.889827037867597,-2.1850976934525685
0.07830741385242401,4.684806758440809,-2.103556795423045
0.05151535551265862,4.8344837925986734,-2.1811768918205248
0.0221183122426174,4.821647723044886,-2.18578626364295
-0.0071742115662365435,4.812303196364058,-2.191946989913614
-0.03625535852192163,4.783710064748477,-2.189275270739298
-0.06513581930774626,4.762264934215402,-2.1897842590548082
-0.09326498790321036,4.713460005584804,-2.1775786337576926
-0.12063725597566766,4.656416559269748,-2.161355785067709
-0.1501500895049679,4.686284456150362,-2.185434835392895
-0.17869599071251274,4.679725429569659,-2.1925974590982387
-0.20653222235527213,4.657642823701101,-2.1924452490994075
-0.2341969471075278,4.636342237923763,-2.1925878630479754
-0.26201273537689884,4.621234932260904,-2.195601856575242
-0.29185154242795885,4.640232503302411,-2.214851230842113
-0.32266295939671163,4.668915585344252,-2.2388528244107
-0.3551697997444334,4.714436211470931,-2.2711174392483136
-0.3865363148255976,4.738124778434341,-2.293044048034519
-0.41888396543176354,4.768749620481317,-2.318475119088296
-0.4528494552082063,4.81165150479916,-2.3500667961333703
-0.48695718199686366,4.849787380011788,-2.379540696631773
-0.5202653771244119,4.875134636482154,-2.402912114519079
-0.5565730980618881,4.923407625983954,-2.4377799715186144
-0.592056268902462,4.9588886566347155,-2.4665349334360975
-0.6265941620947224,4.982518521819982,-2.489562109068223
-0.6660697179733739,5.040499443422208,-2.5299726838575256
-0.7032661828521931,5.075950086740239,-2.5593228151463596
-0.7407202025082409,5.109320604279583,-2.5878181245547593
-0.7808046258404646,5.156514573277029,-2.623537509928046
-0.8209961572381315,5.19982049628592,-2.657526068626498
-0.8593461177296189,5.227808038874185,-2.6838908135761823
-0.00030032655140466407,0.0017573950058478317,-0.0009062930739678538
-0.9518088620044436,5.364433372441518,-2.778915729069325
-0.9853480101959176,5.355446826950199,-2.786748794307657
-0.0003330711888720767,0.0017477201793500655,-0.0009135305894251905
-1.0716199206307286,5.434606049224859,-2.853428483813499
-0.00035484520795567623,0.0017409744031103413,-0.0009182011686363196
-1.5138746967863592,7.1924353265412275,-3.8103678497055786
-1.5746325462420074,7.250692030232968,-3.858468734418764
-1.6356671959124247,7.305808547302055,-3.9052393546914845
-1.6997148069178287,7.36988340695339,-3.957156610658116
-1.7557013945776574,7.395464050670706,-3.9886952971976877
-1.7840162076544486,7.305420066979137,-3.9577936125471993
0.0,0.0,-0.0
-1.807662450506819,7.009183849829212,-3.8314236221259956
-0.00045219151933277655,0.001707716134604656,-0.0009376720180500575
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
-2.181571286485472,7.277784221535697,-4.086532331981678
-2.226273603013847,7.255145581052189,-4.092122238440532
-2.267684917833039,7.2222112191030305,-4.091858227592608
-2.309107630091317,7.189944001485928,-4.091901790789107
-2.348911535486449,7.153329578065931,-4.0893921483156985
-2.390089904564646,7.1215624644202755,-4.0895763855753495
-2.428750994811184,7.082979875581982,-4.085765093770956
-2.469116733835759,7.050058608060855,-4.085135388000337
-2.510706910298418,7.021102504725255,-4.086744895398661
-2.550293045556934,6.987019891221841,-4.085309713760138
-2.5917550453928904,6.958529165008759,-4.087085387626946
-2.631158000449477,6.924938530902771,-4.085808924232224
-2.670937260250239,6.892824246735534,-4.08533789677258
-2.710158702139557,6.859732387735268,-4.084223835936352
-2.7491318517717103,6.826482228375119,-4.082949498991574
-2.788188003183495,6.793885427143486,-4.082001915873451
-2.8273414095927905,6.761935498493985,-4.081383202268676
-2.8669492405354444,6.7314311281395875,-4.081583683547758
-2.9073886086965466,6.703158860265492,-4.083095250031965
-2.9448266482137226,6.668314927931264,-4.080550154521136
-2.9816434208021176,6.632535805317227,-4.0773587557343225
-3.019635524290852,6.599793738412079,-4.0759668645025915
-3.0599678589831836,6.572430401347613,-4.077853911236072
-3.0975242582400098,6.539364894501252,-4.076159996264761
-3.1352216590188133,6.506934752318887,-4.07480526498839
-3.174223839078321,6.477479092758257,-4.075267585853631
-3.2118725164044726,6.445511241688635,-4.074105858855157
-3.2481218996235324,6.41105976986464,-4.071316805842691
-3.2869081189148175,6.381884473348876,-4.071829916424209
-3.323496254910311,6.348681699112741,-4.069729379104315
-3.3602600745380817,6.316101831928252,-4.06797468562273
-3.3988662910236416,6.287194779543968,-4.068545853662391
-3.4360431601725834,6.255826580632073,-4.067489238032166
-3.471321483991379,6.221266770069922,-4.064305730104918
-3.5089223483750915,6.191107452137457,-4.063949814903392
-3.5459019884981893,6.160028541199473,-4.0629547077005395
-3.581368987039877,6.126542832690749,-4.060326936200086
-3.617935218951786,6.095156068608792,-4.059044821771451
-3.65474865700643,6.064356381189547,-4.058117672693294
-3.6904647073462056,6.031915775742081,-4.056053905461118
-3.7268833193478343,6.000801527534562,-4.054843302530467
-3.7631078792221007,5.969528967281628,-4.053491697954734
-3.8014736378873173,5.9417511034214305,-4.054491128306426
-3.8378029414459895,5.910876494754041,-4.053357806461456
-3.8720378909765474,5.87694697168086,-4.050090183198906
-3.9079719661467385,5.845765400489066,-4.048676721382978
-3.9417710629421188,5.811557572974812,-4.045127556361852
-3.9782887698235383,5.781502935699933,-4.044434255640544
-4.0141378550990305,5.750568928033701,-4.043103215030601
-4.050304663751481,5.72018151641918,-4.042133788298781
-4.084780754400471,5.687517027277372,-4.039527416792432
-4.121602887072989,5.658208820341467,-4.039281919543294
-4.155178769593972,5.624542892043774,-4.035899953994185
-4.190097542031493,5.592821991807835,-4.033880228285635
-4.223780397656617,5.5595678434295825,-4.030723629233886
-4.26042705724835,5.5302917341559805,-4.030430362766679
-4.295320350302375,5.498787309463695,-4.028500067680361
-4.331107430346779,5.468483797042291,-4.027433836162027
-4.364560846809946,5.435308735158653,-4.024231663479077
-3.92374671294814,4.819681543545338,-3.587458605843656
-3.9782358705874623,4.820128300076652,-3.607030158816735
-4.069634402662806,4.863961222874179,-3.6594601275161134
-4.072200677924447,4.8011519499297455,-3.631796720944332
-4.102948908697416,4.772081902225954,-3.6295005936830944
-4.134100733434137,4.743525867321624,-3.627581779180678
-4.166815675239296,4.716772225153944,-3.6270385916568424
-4.197664476115547,4.68791492147083,-3.624875001913104
-4.22777099337327,4.658272220151277,-3.622090242624939
-4.257708463263581,4.628495157059893,-3.619184266065443
-4.289840069577115,4.601120478525074,-3.6181511849880454
-4.321835182787281,4.573582359273228,-3.616995228422783
-4.353692680044259,4.545881688405202,-3.6157164017538244
-4.456689496275587,4.591452749993104,-3.6730597879786058
-4.879311181279947,4.959958538922967,-3.9909363838218064
-4.913975889344276,4.92876172167413,-3.989064786206076
-4.950332717099705,4.8992209939509355,-3.9885481080016802
-4.9846931978010645,4.867663691285743,-3.986404366260808
-5.017642536173209,4.834728376773765,-3.983132092889328
-5.051043321829682,4.802236113895479,-3.9802218574846977
-5.083006323754237,4.768392899217078,-3.9761859318917847
-5.118606698103482,4.73794600955707,-3.9749881047478604
-5.1514995394051235,4.704961330448288,-3.971673290532552
-5.187446349537576,4.67472665098563,-3.970695151564788
-5.2213098671769504,4.642559980034184,-3.968097526040044
-5.251742915128499,4.607350834070945,-3.9628963330932394
-5.288552891185878,4.577705346269189,-3.9624930660444555
-5.321930560941443,4.545019977809768,-3.959486759067649
-5.3544785939878725,4.511603248292816,-3.9558528170736222
-5.391540981813417,4.481922150279752,-3.9555230692146752
-5.4237687434470025,4.44815439137635,-3.951615582299322
-5.458530883905507,4.416420261085916,-3.9495341622686246
-5.49450996168239,4.385581516230019,-3.94829266839338
-5.526245037359229,4.351296176140522,-3.9439745772969013
-5.561935895489758,4.320066763899461,-3.9424528977416737
-5.594027234080896,4.285975740413766,-3.9383498470604024
-5.628034758171868,4.2533019489867865,-3.9355726903335198
-5.659787936987152,4.218873854727961,-3.9311960868566955
-5.6955901528928,4.187392039270992,-3.929599156762804
-5.730550985565568,4.155184328663259,-3.927372903081811
-5.765369669503103,4.122773917560699,-3.9250039020468415
-5.7993298229664045,4.089657539889932,-3.9220085490705356
-5.833136844957798,4.056348654376668,-3.9188711821320066
-5.8631780298297045,4.0203719617411275,-3.9131814988766562
-5.898109997705288,3.987686118919536,-3.9107274549552953
-5.9460339934782125,3.9635482351229894,-3.916780421700991
-6.098790069606169,4.007943703235005,-3.99127600630724
-6.156757753138613,3.988617898188164,-4.003088319939364
-6.189623596985423,3.9527291428834053,-3.9984426760771883
-6.231982167605159,3.9227459628225905,-3.9998580339607277
-6.261553773251972,3.8845852664399407,-3.9930078072222654
-6.293922239252346,3.848119243649588,-3.9879227366632732
-6.335158797515076,3.816927520139603,-3.988389435875823
-6.369479662873041,3.7814020460341338,-3.9844262605513165
-6.404399519496763,3.74611909079293,-3.9807863340119667
-6.4338150184775245,3.7075436228708836,-3.973691915075553
-6.472233381988699,3.67405061809644,-3.9721098936002006
-6.503588765881245,3.636423456837777,-3.9661364511655903
-6.544815887945809,3.6041656044479513,-3.966114752161394
-6.5781673984478815,3.5674014384789383,-3.9612434643596455
-6.612128580635176,3.5308576681467354,-3.9566891565787152
-6.644355905840339,3.4932846921183494,-3.9510502997212344
-6.671683664986341,3.4530843072302,-3.942474519488398
-6.7074767356055265,3.4171820615468027,-3.9388632276106006
-6.722510333879417,3.3707164843433244,-3.923067058643404
-6.723705169964399,3.317598085402018,-3.899325113630262
-6.7260814438734755,3.265442551449227,-3.876441176772836
-6.704808984267835,3.2023546016741427,-3.8401774503071304
-6.726411856297901,3.1601344244011393,-3.8286478245260964
-6.755838244678118,3.121577290361163,-3.8215656174023316
-6.793986578867372,3.0869067021054457,-3.819351862093049
-6.82631027526916,3.04942180271957,-3.8137873317934092
-6.8625406852205355,3.013527246704356,-3.8103349916729687
-6.900262902267847,2.978090271751391,-3.8076210981094634
-6.929628945448952,2.9388992238550338,-3.8002290368245752
-6.967045725981896,2.9029754229378137,-3.7971850896693824
-7.001011471890601,2.8654303855009493,-3.792176869373408
-7.03730099101282,2.828659855057648,-3.788347007977592
-7.071773537023287,2.7909769149461003,-3.783456190997302
-7.112764604244802,2.755648823495726,-3.7819537552516795
-7.145251579843098,2.716821025595025,-3.7758363002020916
-7.184285250530328,2.6802900961188767,-3.7730908622720967
-0.8145681495685853,0.29810755508275866,-0.42516662019109064
-0.8060354546537302,0.2892912894241235,-0.41812262146303575
-0.8211621475018271,0.2889546167471455,-0.4233462675051819
-0.8329330323949402,0.28728268115592936,-0.42676959498960415
-0.8353443627339843,0.28231745574208056,-0.4253677378295542
-0.8420059065236788,0.2787591344690406,-0.42611671149932057
-0.8417983733967529,0.2729149236576107,-0.4233840716159116
-0.8338036499989088,0.26463413260051544,-0.4167749146828269
-0.8283125265681185,0.2572708864868033,-0.4114731127775219
-0.8253468372857402,0.25077961188438597,-0.40746569290280815
-0.8266627357177041,0.24563004858949244,-0.40559059589724655
-0.8192491567613407,0.2379563488223697,-0.3994642092763748
-0.8196058192331306,0.2326148714450182,-0.3971608367352862
-0.8242964369365517,0.2284976496120446,-0.3969549637537706
-0.8228383083082407,0.22268173852305184,-0.3937906719912442
-0.8186997180644455,0.2162036626802622,-0.3893723466346093
-0.8241896784127803,0.21228551649669236,-0.3895411729527526
-0.8217248829709505,0.2063241948573366,-0.385952903412128
-0.8218656135905369,0.20105704051767742,-0.3836065912705206
-0.8131034524081815,0.19369165084983953,-0.3771411161849204
-0.8149298775448961,0.18891677600739265,-0.37561795467187237
-0.814056748570015,0.18353309789305572,-0.3728582503375701
-0.818499936450219,0.17934800956193597,-0.3725335514304807
-0.8184544476981335,0.17417372772417772,-0.37016330028967986
-0.8201664618463138,0.16938472103702867,-0.36859304172657326
-0.829036316435223,0.16602902343353332,-0.37021914989408045
-0.8280072058306731,0.1606628409893449,-0.36741196132682874
-0.8332518452349204,0.1565083917006702,-0.3673860797063684
-0.8303505683388592,0.15082949407189988,-0.3637711529461954
-0.8328353710844272,0.14615125651055078,-0.36252597920613194
-0.8416440321230549,0.14253268436665317,-0.36401073905114006
-0.8422735613597099,0.13749009060896283,-0.3619403371940699
-0.8456019535867285,0.1328825062755815,-0.36102716355794223
-0.8571146499578342,0.12948909757829458,-0.3635755189922507
-0.8576724213372866,0.1243854172101223,-0.36145181878285204
-0.8728368172355663,0.12132287065201208,-0.3654487077307358
-0.8806858104019879,0.11712235791044806,-0.3663275927466911
-0.8747574179844032,0.11109508856224587,-0.3614781761783765
-0.8752114131150714,0.10592778463771813,-0.35928864240074604
-0.8811574770990065,0.10140327282617867,-0.35934372078643756
-0.8907761889743803,0.09722480822508645,-0.3608616874033578
-0.9133179609166755,0.09428202276517011,-0.3675353680667449
-2.4728953442338657,0.240690198426603,-0.9885003679586268
-5.337912012418892,0.48814674664364643,-2.1194595761139152
-5.295990117720017,0.4532455782349736,-2.088679767966682
-5.265828984346314,0.4198561578287956,-2.0627681318813034
-5.233533326810099,0.38674143337134703,-2.0362227494135188
-5.197238502667554,0.35380801072094803,-2.008338338650959
-5.154138385276961,0.320947070696016,-1.9780679471915625
-5.127542392679518,0.2895894935365493,-1.95434795244922
-5.095092040072691,0.2583115875744739,-1.928583258934363
-5.060512484763411,0.22737872007521442,-1.9022187134674664
-5.033164361498704,0.19719093901489293,-1.878763580487494
-4.997141847037167,0.16708840496647426,-1.8522638988738123
-4.967433200236373,0.13763239413142436,-1.8283026372097075
-4.936549676897343,0.10854658050678534,-1.8040921872202893
-4.907310670511454,0.07989392333167933,-1.7806633526822648
-4.875962384841554,0.05160355518478532,-1.7566495963040167
-4.847211208296519,0.023731589691969646,-1.7337493441126668
-4.817298063614992,-0.003766187261105447,-1.7106063078054208
-4.786223470985016,-0.030872799086741676,-1.6872283959224583
-4.759651970863201,-0.05763987502407897,-1.6656055933555924
