X,Y,Z
0.340746909258319,-0.4029544081592183,-0.06740396395509059
0.3377709396138702,-0.39531367131612083,-0.0649149027182544
0.3476916439946757,-0.4027354271576032,-0.06488998937591949
0.3452962761931115,-0.3958524967440797,-0.06254861215144854
0.3441461193258231,-0.39048970932661675,-0.06047550276746629
0.3495518727572663,-0.39256566773008034,-0.05955443883496517
0.3490028891039508,-0.38794651023240356,-0.05761532909324234
0.3417229440474787,-0.375981723679202,-0.0546279322534929
0.3471015611785494,-0.3780123593330816,-0.05369539907083639
0.3430353799134663,-0.3697870558502831,-0.05131560140434779
0.34705319280600966,-0.3703208527876134,-0.05016570963388889
0.34902945236019345,-0.36865401398183095,-0.04871047556213779
0.3509939009269163,-0.36697470010293615,-0.04725359315150815
0.3425656837353023,-0.35453934122784836,-0.04444819539279839
0.3451450819971923,-0.3535982590436318,-0.043118036794206394
0.3456214777650661,-0.35050990816445277,-0.04152849404081857
0.36506283289474367,-0.36648914142489153,-0.042141341835468984
0.40023597870212874,-0.3977459581117991,-0.04433243008889507
0.4442755289273835,-0.43705884425298963,-0.04715740722871192
0.4765895412128294,-0.46412086168633976,-0.048407734317633046
0.4876503131651373,-0.47010494331630154,-0.04732379461122008
0.4893984672918694,-0.46703430929620626,-0.04530053826807695
0.4940245748791391,-0.46669615550274735,-0.04353723972123068
0.5008426282640004,-0.46836619328821927,-0.041938293856039366
0.5054889001088939,-0.4679430830076534,-0.04012881628243957
0.5042503102059109,-0.4620859695774801,-0.03785850368918999
0.5103558428760018,-0.46295887877929864,-0.03613957894022958
0.5127634499964331,-0.46044323491007866,-0.03414309209099629
0.49499551117170626,-0.43999370866732707,-0.030887584064731837
0.42527178772295504,-0.3741914665975872,-0.024772738663094422
0.3910415645258158,-0.34058673104194265,-0.021171416734579108
0.3859883732987056,-0.3327755275256571,-0.01932550199870335
0.3884633822932886,-0.3315079280130023,-0.01788105962566874
0.390931944834236,-0.33022157353969095,-0.016430209354622534
0.3933939258245891,-0.3289164638574662,-0.014972998011623231
0.4012401548596356,-0.33205399597571345,-0.013693454746984624
0.39907103232647057,-0.3268835070628389,-0.012063060586333678
0.40617543357309727,-0.3292960366819472,-0.010706978208382996
0.405512892513388,-0.32538577520181244,-0.009134191488436149
0.4079494796076113,-0.3239751912405637,-0.007637170068193927
0.4103785952518807,-0.3225458062160283,-0.00613407563560455
0.4104322564142184,-0.3192557900757599,-0.004598429105907723
0.4231378397127478,-0.3257305119676534,-0.003169216939843958
0.42000617614994723,-0.3199628971892319,-0.0015979352090327548
0.4288013071790906,-0.3232621776060934,-6.3269208587364e-05
0.4272166418475718,-0.3187048536756522,0.0014874735910609242
0.43283414728974834,-0.3195140845214985,0.003066190951124857
0.4360443073012442,-0.3185024030215238,0.004648065616928447
0.438441100493169,-0.31687789293463703,0.006229900041261701
0.4424556074942581,-0.3163977005741747,0.007846185939048105
0.4423914240333076,-0.31299466363299405,0.009392999439254934
0.446396118888839,-0.3124642111919929,0.011029050570428623
0.4446494605244629,-0.307914130796762,0.012520167645008419
0.46100871441205105,-0.3158163537019295,0.014560667220014485
0.4600757200656134,-0.31178080474225245,0.016097251872092957
0.4649220617505254,-0.3116556665685612,0.01783885264344353
0.46394404774572234,-0.30762016419477384,0.019359773371710538
0.47296154811231345,-0.31017594226262857,0.021314526694366873
0.4736283191479352,-0.30720694483342326,0.022915183898143475
0.48352387520210083,-0.31016987655139866,0.024987289286932307
0.48755073244203767,-0.30929028617690457,0.02679202577433185
0.48396188254898176,-0.303597394381145,0.02817000022579831
0.4854177209265906,-0.3011048453136494,0.029825138510562264
0.4962197506645316,-0.30434444324827664,0.032084636794825656
0.4968164263937307,-0.3012656447026821,0.033711567282235115
0.498247427931899,-0.2986986763840036,0.035392389959932824
0.5030956760074788,-0.2981568043130426,0.0373268059660817
0.506224341116227,-0.29656062341291906,0.039149872817444045
0.5127986683224656,-0.2969361964621025,0.04126100194261641
0.5124587432169155,-0.2932847278151632,0.04282655676246004
0.5181678608749096,-0.2930777215124555,0.04490568477875888
0.5230122027542077,-0.29232935662350695,0.04693395582004784
0.5322194484923959,-0.2939443104302636,0.049388444644137004
0.5318271431749604,-0.2902170225801194,0.05097075919727913
0.5410540004863075,-0.2916985771313109,0.0534935716071117
0.5432691700932664,-0.2893424694178093,0.05534963357697315
0.5419454016733557,-0.2851130026068257,0.05683985467802985
0.5458905137303812,-0.28365545032545597,0.058882682000488656
0.5524858467441845,-0.28352367555683106,0.06123504399942366
0.5573123591752768,-0.2824272817768838,0.0634175935410438
0.5630257054803804,-0.28172921475869894,0.06572461521184894
0.5589341670368944,-0.2761306013388378,0.06688445542684467
0.5744547753673117,-0.28016447637039676,0.07041722674721751
0.5801695088813289,-0.2792975598948544,0.07280258562099001
0.578706004114919,-0.2749637367589348,0.07429237211250268
0.5772115824112205,-0.2706489132367544,0.07576265568678467
0.5973086032303392,-0.2763572489829226,0.08011345728362707
0.6228781336334981,-0.2843291460179995,0.08532201550691244
0.634051221901704,-0.2855173418199805,0.08865632705783354
0.6461478131193134,-0.2869932930149577,0.09217883532469236
0.6346572716279866,-0.2780038910171744,0.0923312991870303
0.6331036715669723,-0.273461570541365,0.09388591788617077
0.6269622441697167,-0.26699851417445764,0.09473209574676171
0.6390315161492837,-0.2682685640169904,0.09834005127827765
0.6300843186688225,-0.2607102785512958,0.09871634353614926
0.6284096449780523,-0.25623827257724985,0.10019647274184623
0.6312922721971732,-0.2536300362130314,0.10240070285391448
0.6240498125959417,-0.2469923445459196,0.10294484120908808
0.6278060513713729,-0.2447407101747561,0.1052881882242671
0.6278618521545931,-0.2410355703855674,0.10701598855316237
0.6195831569225443,-0.23419093150262638,0.10729550027447407
0.6186537806314347,-0.23018966928564724,0.10881753269166351
0.6176980471759264,-0.22620039088127844,0.11032488145425805
0.6185708753582286,-0.2228916095214346,0.11215380667276255
0.6157080848932595,-0.21825848974117545,0.11329540347825
0.6146741743098333,-0.21430622681225586,0.11475852141180183
0.6126834808353957,-0.21004746878721792,0.11603051998046926
0.6050709482410253,-0.20392628952284883,0.11620791353210232
0.6067515638509418,-0.20098039663730494,0.11815018588039708
0.60934848969878,-0.19832183191499184,0.12027835277142093
0.604443878654707,-0.1932433384390491,0.12091586098628712
0.599505947057616,-0.18821880188646795,0.12151691257752568
0.604850500356707,-0.1864278965386379,0.12419969362126575
0.5979809703712073,-0.18088846549207505,0.12436700972464448
0.595774101386723,-0.1768185152776097,0.1254768385171981
0.5982446323571814,-0.1741421215086264,0.12756930932701843
0.5941078095928878,-0.16955847017750722,0.1282454238069867
